Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
11725	8.83417	146	0.277159	0.000970824	1.58824	0.712287	0.136166	0.182791	1	0	1.25	0.46291	0.203769
11726	10.5479	9060	0.188933	0.00015023	3.58824	1.12132	0.557112	0.17105	0.948529	0.121057	2.88235	1.53632	0.0437301
11727	11.156	701	0.276383	0.000945878	2.58824	1.00367	0.37286	0.242391	0.982143	0.0668153	2	0.784465	0.0902808
11728	11.4166	370	0.297445	0.000653162	2.29412	0.771744	0.305945	0.207071	1	0	1.57143	0.513553	-0.0312004
11729	9.76561	17809	0.16086	0.000572443	9	1.93649	0.856987	0.0478524	0.765604	0.168829	11.5882	4.66448	0.0303259
11730	12.8787	73	0.221857	0.000207718	1.17647	0.392953	0.0631808	0.149022	1	0	1	0	-0.0666667
11731	13.9313	10	0.191707	0.000619367	1	0	0	0	0	0	0	0	0
11732	12.5916	4536	0.135936	0.000431506	5.41176	1.80481	0.68005	0.144757	0.894909	0.134437	5.17647	2.12824	0.0246914
11733	13.861	32	0.1962	0.000181812	1	0	0.137566	0	1	0	1	0	-0.04
11734	12.3348	119	0.237053	0.000642908	1.23529	0.437237	0.0804544	0.173296	0.916667	0.166667	1.25	0.5	-0.100806
11735	14.4843	49	0.122567	0.00070078	1.17647	0.392953	0.0525988	0.129687	1	0	1	0	-0.123457
11736	12.1914	188	0.196664	0.000919859	2.23529	0.752447	0.276377	0.203805	0.947778	0.111067	1.6	0.910259	0.0752187
11737	9.41269	1072	0.167583	0.000182373	1.82353	0.951006	0.166978	0.202851	1	0	1.55556	0.726483	0.0193424
11738	10.8751	63	0.169695	0.000870352	1.41176	0.5073	0.115624	0.172308	1	0	1	0	0.0947075
11739	10.3048	34794	0.141403	0.000642039	11.2941	2.31205	0.910364	0.0263703	0.705698	0.147356	15.7647	5.08096	-0.00639205
11740	9.084	11	0.198679	0.000242761	1	0	0	0	0	0	0	0	0
11741	14.1655	452	0.225926	0.000906692	2.05882	0.747545	0.240585	0.21535	0.942308	0.149786	1.61538	0.767948	0.0228188
11742	14.9411	9336	0.280549	0.000975389	9.29412	2.02376	0.853252	0.0583371	0.747387	0.176899	12.1176	3.9825	-0.0457219
11743	10.9171	8079	0.152132	0.000292595	5.35294	0.996317	0.736695	0.0744047	0.881956	0.167949	5.41176	2.23771	0.043364
11744	14.2807	28933	0.269891	0.000792677	10.1765	1.66716	0.880797	0.0480349	0.719277	0.195481	14.5882	6.62438	0.0426818
11745	10.4923	2378	0.23316	0.000876686	4.35294	1.11474	0.607221	0.189304	0.905812	0.125816	3.94118	1.63824	-0.00346021
11746	11.3857	3370	0.278511	0.000732852	4.58824	1.37199	0.637411	0.170143	0.98366	0.0471597	3.70588	1.57181	0.0253293
11747	11.6616	33	0.200936	0.000761851	1.23529	0.437237	0.0389045	0.0799076	1	0	1	0	-0.0833333
11748	8.8526	22	0.254147	0.000439709	1	0	0	0	0	0	0	0	0
11749	8.31404	1012	0.149504	0.000436725	2.70588	1.1048	0.337068	0.214604	0.988889	0.0430331	2	1.13389	-0.0360058
11750	10.0256	380	0.205692	0.000831645	2.17647	1.0146	0.247432	0.239321	1	0	1.66667	0.778499	0.0508475
11751	12.7492	15317	0.117638	0.000865569	7.76471	2.07754	0.818394	0.0795464	0.854967	0.145744	8.58824	3.87393	0.0307692
11752	9.23946	19	0.101362	0.000968075	1	0	0.198413	0	1	0	1	0	-0.0833333
11753	14.8456	2249	0.296494	0.000335398	3.64706	0.996317	0.572674	0.0886693	0.944958	0.103872	2.94118	1.29762	-0.00536269
11754	8.44253	45945	0.202323	0.000211163	8.82353	1.81091	0.87286	0.0331675	0.837204	0.114614	9.88235	3.35191	0.0336538
11755	11.473	5120	0.1116	0.000586701	6.23529	1.34766	0.771709	0.0795345	0.905585	0.151982	6.17647	2.2977	0.00942014
11756	8.57054	8129	0.202915	0.000645285	5.88235	1.61564	0.754279	0.090034	0.94218	0.107235	5.35294	1.93459	0.026113
11757	11.9397	40333	0.207036	0.00051582	9.47059	2.06512	0.873483	0.0490778	0.786675	0.173432	12.1176	5.65555	-0.0305612
11758	13.9323	714	0.224282	0.000645958	2.35294	0.996317	0.321818	0.206472	0.971429	0.0726273	1.78571	1.12171	-0.0735146
11759	9.82795	28364	0.260388	0.000278076	6.94118	1.74895	0.797697	0.0660457	0.866673	0.161989	7.47059	3.1646	-0.0117552
11760	11.7538	1413	0.190628	0.000904172	4.82353	0.882843	0.697946	0.0828714	0.939216	0.103572	4.23529	1.34766	-0.0305981
11761	10.3051	117	0.20315	0.000856666	1.41176	0.618347	0.0848117	0.154387	1	0	1.16667	0.408248	-0.197697
11762	9.16884	18	0.24961	0.000251389	1	0	0.518519	0	1	0	1	0	0.458333
11763	8.6437	2995	0.217604	0.000993893	4.47059	1.23073	0.68892	0.0839455	0.930812	0.101423	3.94118	1.81902	-0.0255929
11764	11.2279	25	0.210546	0.000323955	1.11765	0.332106	0.0504202	0.145071	1	0	1	0	-2.27682e-17
11765	13.0152	793	0.281125	0.000682118	3.29412	0.985184	0.490974	0.187747	0.933333	0.156347	2.8125	1.16726	0.0695995
11766	11.8189	221	0.240727	0.000528843	1.70588	0.685994	0.168534	0.190262	0.941667	0.124536	1.4	0.699206	0.0287356
11767	10.0213	4167	0.159154	0.000865547	6.52941	1.4194	0.794896	0.0666128	0.849043	0.13867	6.88235	2.11785	0.0229535
11768	8.17543	18780	0.277022	0.000206676	5.05882	1.24853	0.705571	0.110625	0.880415	0.1657	5.05882	2.16421	-0.0562314
11769	10.0322	6592	0.160928	0.000736897	8.29412	1.57181	0.849673	0.0674489	0.872856	0.112623	8.70588	2.3655	-0.00913242
11770	13.6685	14275	0.17522	0.000897853	9.23529	2.01648	0.863834	0.0404264	0.823452	0.173871	10.7647	3.78367	0.00299289
11771	13.03	19	0.106457	0.000768187	2	0	0.349206	0	1	0	1	0	-0.238095
11772	12.912	26605	0.219371	0.000352135	7.47059	1.17886	0.82244	0.0330408	0.857767	0.140873	8.05882	2.70348	-0.0385675
11773	9.39	587	0.186503	0.00095259	2.70588	0.771744	0.43075	0.161525	0.965686	0.0979779	1.82353	0.808957	0.0153731
11774	13.162	241	0.169631	0.00057404	1.76471	0.83137	0.227358	0.242483	1	0	1.44444	0.527046	-0.0748396
11775	13.5227	137	0.106768	0.000294102	1.47059	0.624264	0.0972611	0.146188	1	0	1.14286	0.377964	-0.0833333
11776	12.0065	59	0.148279	0.000626034	1.11765	0.332106	0.0529101	0.149652	1	0	1	0	-0.283951
11777	13.8998	27	0.228828	0.000958964	1	0	0.518519	0	1	0	1	0	-0.106383
11778	14.7622	1291	0.139572	0.000402603	3.29412	1.0467	0.506069	0.130278	0.976471	0.0970143	2.41176	1.12132	-0.0134185
11779	12.1681	148	0.190842	0.000439809	1.17647	0.392953	0.038282	0.123311	1	0	1	0	0.12605
11780	13.5407	28218	0.265993	0.000654429	10	2.12132	0.877996	0.0601734	0.703749	0.144401	13.7647	4.52119	0.00478469
11781	9.72781	89	0.230931	0.000944106	1.58824	0.618347	0.126362	0.15683	1	0	1.11111	0.333333	-0.0666667
11782	11.2553	10509	0.100322	0.000390142	4.76471	1.71499	0.67258	0.132217	0.889823	0.185378	4.76471	2.94808	0.019928
11783	12.8316	12794	0.255075	0.00073601	9.05882	1.67595	0.863212	0.0389344	0.781078	0.155003	11.0588	3.23014	-0.00280846
11784	8.0269	14	0.216079	0.000146047	1	0	0	0	0	0	0	0	0
11785	8.0785	574	0.15538	0.000605447	2.41176	0.939336	0.35761	0.2301	1	0	1.71429	0.726273	0.0257336
11786	10.2928	12	0.116254	0.000576936	1	0	0.198413	0	1	0	1	0	-0.0833333
11787	14.8615	9276	0.240379	0.00094304	8.23529	1.75105	0.82742	0.0592035	0.845585	0.122045	8.94118	2.48673	-0.026784
11788	14.0194	3691	0.128792	0.000421812	3.58824	1.66053	0.523343	0.221106	0.95377	0.115995	3.0625	1.94829	0.0462392
11789	13.5898	81	0.160929	0.000339358	1.23529	0.437237	0.0281668	0.0586349	1	0	1	0	-0.045977
11790	8.06186	12	0.20653	0.000643962	1	0	0	0	0	0	0	0	0
11791	11.0593	69	0.260691	0.000786275	1.11765	0.332106	0.0291005	0.103039	1	0	1	0	-0.0111111
11792	14.0615	24293	0.146258	0.000828923	10.7647	2.01648	0.894647	0.0429358	0.668503	0.186035	16.1765	5.44559	0.0142625
11793	12.8328	2420	0.132969	0.000704037	3.41176	1.12132	0.563336	0.122929	0.94902	0.09637	2.64706	1.27187	0.0237891
11794	8.68116	379	0.29115	0.000941714	1.94118	0.555719	0.297697	0.208924	1	0	1.14286	0.363137	-0.00217155
11795	8.01573	170	0.132834	0.000694108	1.35294	0.492592	0.0846561	0.149775	1	0	1	0	-0.0957854
11796	13.3897	6629	0.296101	0.000972341	6.41176	1.50245	0.798319	0.0916693	0.854202	0.168615	6.64706	1.86886	-0.0657468
11797	13.8243	22577	0.242728	0.000953212	9.52941	1.73629	0.860566	0.058094	0.81746	0.146878	11.1176	3.4979	-0.0364799
11798	13.8347	12187	0.157146	0.000930808	8.11765	1.53632	0.841114	0.0651142	0.820297	0.134756	9.17647	2.55527	-0.0198039
11799	13.6046	21	0.209775	0.000281708	1	0	0.0714286	0	1	0	1	0	1.70762e-17
11800	11.1557	48840	0.272326	0.00087973	12.4706	2.6009	0.917834	0.0274207	0.758364	0.185191	16.8235	6.5692	-0.021674
11801	12.7248	550	0.243689	0.000125143	1.58824	0.712287	0.16122	0.222394	1	0	1.25	0.46291	-0.125881
11802	11.5323	16336	0.151095	0.000497102	6.52941	1.73629	0.790072	0.060803	0.893487	0.13137	6.58824	2.89523	0.00572597
11803	14.8769	1534	0.118051	0.000422941	3	0.790569	0.487084	0.209174	0.973529	0.0752447	2.11765	0.92752	-0.0365449
11804	14.8228	31	0.251147	0.000931417	1.23529	0.437237	0.0701836	0.14885	1	0	1	0	-0.143519
11805	9.24034	17054	0.155443	0.00064022	7.64706	1.69341	0.806411	0.0705551	0.84221	0.16533	8.58824	3.53657	-0.0491869
11806	12.3764	804	0.246222	0.000894012	2.47059	0.799816	0.462029	0.153604	0.958824	0.127764	1.64706	0.996317	0.0561955
11807	9.91425	238	0.269484	0.000484538	1.17647	0.392953	0.0801432	0.181376	1	0	1	0	0.00403226
11808	8.08905	219	0.131215	0.00085502	2.29412	0.685994	0.315593	0.177583	0.979167	0.0833333	1.4375	0.629153	0.0153531
11809	8.4012	78	0.28311	0.000844221	1.35294	0.492592	0.0866791	0.151905	1	0	1	0	0.0817844
11810	13.9898	24	0.224653	0.000202373	1	0	0	0	0	0	0	0	0
11811	11.0918	678	0.252792	0.000547447	2.17647	0.635934	0.285403	0.21272	0.961111	0.103829	1.46667	0.63994	-0.0164306
11812	11.6872	26640	0.142635	0.000865793	10.9412	2.35772	0.902583	0.0305701	0.775379	0.165764	13.9412	5.03079	0.0377257
11813	13.8775	345	0.292186	0.000122989	1.35294	0.606339	0.0957049	0.192401	1	0	1.2	0.447214	-0.0558376
11814	9.76256	1052	0.178554	0.000160841	1.76471	0.752447	0.200124	0.214308	1	0	1.3	0.483046	-0.00807754
11815	12.974	42	0.281446	0.000819599	1.17647	0.392953	0.0424837	0.116843	1	0	1	0	-0.0916031
11816	13.0263	34665	0.191228	0.000464497	8.11765	1.57648	0.842204	0.0430346	0.802708	0.19884	9.94118	3.99172	-0.0184332
11817	10.5492	26012	0.100326	0.000389578	8.35294	1.65609	0.840803	0.0445262	0.859089	0.150333	9.17647	3.35848	-0.0201962
11818	8.81662	5060	0.147148	0.000827359	4.11765	1.36393	0.603641	0.182492	0.887403	0.197338	4	2.42384	0.0408982
11819	14.3382	465	0.132199	0.000155764	1.41176	0.618347	0.121226	0.192244	1	0	1.16667	0.408248	0.0664894
11820	13.6975	13	0.197821	0.000953513	1	0	0.515873	0	1	0	1	0	-0.258065
11821	11.812	170	0.20608	0.000927496	1.70588	0.587868	0.194211	0.204411	0.915152	0.197969	1.45455	0.934199	-0.04
11822	12.1369	29758	0.165314	0.000440678	9.23529	2.22288	0.85263	0.0640051	0.820763	0.148627	10.8824	4.92294	-0.0259913
11823	11.0921	1083	0.224355	0.000506096	2.52941	0.624264	0.332088	0.181719	0.965686	0.0979779	1.64706	0.701888	0.0529383
11824	8.63166	55	0.211253	0.000514583	1.23529	0.437237	0.0748522	0.16807	1	0	1	0	0.0474138
11825	10.828	3526	0.185714	0.000320985	3.94118	1.39062	0.581699	0.178068	0.977124	0.0653186	3.11765	1.7636	0.0258118
11826	12.0229	6104	0.124291	0.000438613	4.70588	0.848875	0.656707	0.105026	0.869094	0.174729	4.76471	2.16591	-0.0113245
11827	9.14425	41	0.220474	0.000746445	1.23529	0.437237	0.0491752	0.125797	1	0	1	0	-0.0263158
11828	14.1665	765	0.156387	0.000642238	2.70588	0.771744	0.459851	0.201159	0.922917	0.141667	2.125	0.885061	-0.0147679
11829	14.6308	4802	0.119892	0.000451149	4.52941	1.00733	0.676315	0.131149	0.902941	0.140465	4.05882	1.14404	0.00621118
11830	12.1606	7410	0.117678	0.000498896	6.35294	1.27187	0.779334	0.0717223	0.896242	0.136104	6.35294	2.23442	0.0306545
11831	14.6673	20989	0.222592	0.000739163	10.2941	2.22948	0.88173	0.0390353	0.643611	0.168587	16.0588	5.59543	0.0190476
11832	11.627	268	0.276743	0.000285811	1.29412	0.469668	0.0499533	0.0909861	1	0	1	0	0.0774194
11833	9.00809	937	0.256538	0.000260973	2.52941	0.624264	0.336601	0.206005	0.94375	0.125	1.875	0.885061	-0.0765527
11834	9.5481	2515	0.105388	0.000386875	3.47059	1.12459	0.546374	0.20371	0.955882	0.102561	2.76471	1.71499	-0.0477037
11835	12.1856	17212	0.218599	0.000946344	9	1.5	0.854342	0.0574253	0.811729	0.118962	10.3529	2.76001	0.00680787
11836	10.1839	8753	0.236627	0.000655347	7.35294	1.11474	0.826486	0.0512304	0.813719	0.139888	8.29412	2.11438	0.0195389
11837	14.0539	31	0.299134	0.000541188	1	0	0.137566	0	1	0	1	0	-0.04
11838	14.6307	1089	0.17681	0.000263744	2.29412	0.469668	0.335979	0.185133	1	0	1.29412	0.469668	-0.000481
11839	10.4914	5528	0.168129	0.000482798	5.29412	1.82909	0.720199	0.109383	0.933193	0.0905514	4.76471	2.16591	-0.0826018
11840	11.6983	53	0.228521	0.000857164	1.41176	0.618347	0.10831	0.187995	1	0	1.16667	0.408248	-0.0898204
11841	8.80779	61	0.141513	0.000884371	1.23529	0.562296	0.0770308	0.181323	1	0	1.33333	0.57735	0.1875
11842	13.5521	3834	0.294209	0.000600359	5.52941	1.12459	0.711018	0.114853	0.870215	0.152008	5.58824	2.03282	0.050363
11843	13.4409	34259	0.175953	0.000965532	11.4706	2.69531	0.904295	0.0329394	0.683159	0.154445	17.1765	8.14122	-0.0134096
11844	8.82767	15991	0.29937	0.000990517	8.94118	2.30409	0.854031	0.0596283	0.795488	0.150456	10.5294	3.33762	0.0166415
11845	11.7383	148	0.159222	0.000104994	1.11765	0.332106	0.0340803	0.123328	1	0	1	0	0.141509
11846	9.65417	117	0.206597	0.000994383	1.41176	0.618347	0.114379	0.198661	1	0	1.16667	0.408248	-0.0679887
11847	12.2153	556	0.182032	0.000282806	1.52941	0.624264	0.173203	0.20286	0.96875	0.0883883	1.25	0.707107	0.0809302
11848	8.71997	76	0.173088	0.00071275	1.17647	0.392953	0.0524432	0.140763	1	0	1	0	-0.21118
11849	14.0001	44599	0.258374	0.000183365	8.58824	1.54349	0.85512	0.0499724	0.902725	0.13654	8.88235	3.05946	-0.00756144
11850	8.13725	1024	0.216656	0.000303775	2.88235	0.92752	0.380641	0.240126	1	0	2	0.816497	-0.00467091
11851	8.93203	2884	0.29845	0.000262626	3.35294	0.996317	0.512916	0.172529	0.919468	0.129902	2.70588	1.21268	0.00063012
11852	11.2569	37119	0.14409	0.000966862	11.0588	1.98339	0.910209	0.0293023	0.786968	0.136339	13.5294	3.92297	-0.0161663
11853	12.3142	5773	0.156529	0.000235546	4.64706	1.11474	0.670713	0.172458	0.951471	0.0982589	4	1.62019	0.0105973
11854	12.0879	1607	0.21326	0.000529436	3.58824	1.00367	0.529256	0.153007	0.966667	0.0745356	2.76471	1.20049	-0.0498623
11855	14.8568	33	0.138689	0.000355348	1.11765	0.332106	0.0546218	0.154249	1	0	1	0	6.30505e-17
11856	13.3689	33	0.291432	0.000481246	1.11765	0.332106	0.0270775	0.0948263	1	0	1	0	0.0714286
11857	12.0775	128	0.147445	0.000923359	1.76471	0.752447	0.220355	0.227305	1	0	1.18182	0.603023	0.127007
11858	10.0196	6825	0.253952	0.000485371	5	1	0.670868	0.158283	0.92577	0.108664	4.52941	1.50489	-0.0412545
11859	8.52616	89	0.116743	0.000309713	1	0	0.47619	0	1	0	1	0	0.103448
11860	14.962	103	0.151627	0.000182288	1	0	0.304233	0	1	0	1	0	-0.181818
11861	13.8026	1916	0.22098	0.000490252	3.29412	1.35852	0.456271	0.227667	0.973611	0.0722222	2.625	1.70783	0.034312
11862	13.1026	28	0.29901	0.000662002	1	0	0.42328	0	1	0	1	0	-0.368421
11863	14.8027	29	0.124853	0.000410413	1	0	0	0	0	0	0	0	0
11864	12.7478	120	0.185312	0.000693589	1.64706	0.492592	0.239185	0.216374	0.969697	0.100504	1.09091	0.301511	0.0350877
11865	12.3533	149	0.166599	0.000831636	1.76471	0.664211	0.190476	0.17825	1	0	1.18182	0.40452	0.0533446
11866	13.6532	21	0.288533	0.000526427	1.11765	0.332106	0.0309679	0.0980611	1	0	1	0	0.0520833
11867	10.2214	2715	0.228311	0.000790103	4.41176	1.27764	0.637099	0.102614	0.935948	0.136339	3.82353	1.59041	0.0657895
11868	10.2631	13414	0.193967	0.000626533	6.29412	1.31171	0.787426	0.0458209	0.832036	0.152244	6.76471	2.07754	0.00779647
11869	13.104	33	0.188405	0.000877751	1	0	0.507937	0	1	0	1	0	-0.130435
11870	8.75189	391	0.124173	0.000427792	1.88235	0.696631	0.221444	0.195612	1	0	1.25	0.452267	-0.0255661
11871	14.8319	113	0.28325	0.000393262	1.29412	0.587868	0.083878	0.184278	0.9375	0.125	1.5	1	0.05
11872	8.50062	14	0.243014	0.000192497	1	0	0	0	0	0	0	0	0
11873	13.595	21067	0.112812	0.000528243	7.88235	2.05798	0.808746	0.0737353	0.89554	0.110253	8	2.78388	0.01877
11874	14.1072	1127	0.13625	0.00059068	2.94118	0.555719	0.500778	0.163318	0.952941	0.132842	2.17647	0.882843	-0.0770227
11875	14.0391	92	0.141812	0.000934135	1.82353	0.808957	0.231715	0.233326	1	0	1.4	0.516398	0.077886
11876	8.2419	25180	0.285035	0.000250375	6	1.22474	0.749455	0.0901014	0.839729	0.14847	6.47059	2.32157	0.0428418
11877	12.8823	22	0.190639	0.000321219	1	0	0	0	0	0	0	0	0
11878	8.68004	17	0.161582	0.000730022	1.11765	0.332106	0.0197635	0.0568177	1	0	1	0	-0.0655738
11879	9.85982	51	0.288188	0.000192502	1	0	0.137566	0	1	0	1	0	-0.04
11880	14.0551	11	0.150641	0.000999409	1	0	0	0	0	0	0	0	0
11881	14.7191	26526	0.264611	0.000101017	5	1.41421	0.705882	0.105124	0.909804	0.123857	4.64706	1.90201	0.0308713
11882	14.7834	106	0.274248	0.000959589	1.58824	0.5073	0.176471	0.191983	1	0	1	0	-0.0495413
11883	10.6051	10	0.262678	0.00076406	1	0	0	0	0	0	0	0	0
11884	12.2537	43	0.150685	0.000637102	1.17647	0.392953	0.0599129	0.156817	1	0	1	0	0.235294
11885	10.5807	2416	0.234853	0.000319724	2.94118	0.658653	0.494087	0.103769	0.95	0.11726	2.17647	0.951006	0.00523218
11886	12.5833	179	0.185834	0.00046242	1.64706	0.606339	0.189076	0.199291	0.966667	0.105409	1.2	0.421637	0.0230572
11887	12.9632	30016	0.197444	0.000385575	7.88235	2.20461	0.811547	0.0865343	0.868447	0.135887	8.52941	3.67624	0.0437376
11888	9.38076	83	0.245496	0.000675436	1.52941	0.514496	0.120137	0.154079	1	0	1	0	-0.0512129
11889	14.5926	79	0.200815	0.000301157	1	0	0.452381	0	1	0	1	0	-0.109756
11890	10.1173	14	0.188566	0.000224442	1	0	0	0	0	0	0	0	0
11891	14.0223	175	0.252668	0.000562035	1.64706	0.931476	0.135854	0.222716	1	0	1.57143	0.786796	-0.11828
11892	11.9747	4007	0.188428	0.000735532	5.52941	1.23073	0.738406	0.0753497	0.875162	0.166501	5.64706	2.31682	-0.00744308
11893	13.323	11629	0.156304	0.00018083	4.64706	1.05719	0.669935	0.0950428	0.937115	0.0907072	4	1.22474	-0.0362319
11894	12.465	11368	0.217828	0.000807229	8	1.65831	0.838624	0.049537	0.779453	0.184153	9.94118	3.7328	-0.0073246
11895	14.4868	24284	0.193186	0.000819348	10.1176	2.61922	0.878929	0.0454335	0.847375	0.122166	11.4118	4.40254	0.015803
11896	9.25137	1382	0.173638	0.000807331	2.64706	1.05719	0.357143	0.221795	0.876531	0.178724	2.64286	1.44686	0.0609481
11897	13.8197	38866	0.217245	0.000193166	6.47059	1.80685	0.777155	0.0693438	0.902272	0.141185	6.64706	3.49895	-0.0114416
11898	10.9375	20	0.199101	0.000291743	1	0	0	0	0	0	0	0	0
11899	10.9802	258	0.288989	0.000803164	2.35294	0.701888	0.310458	0.19997	0.95	0.140153	1.73333	0.703732	-0.157068
11900	14.456	133	0.265928	0.000449476	1.23529	0.437237	0.038282	0.0845171	1	0	1	0	-0.101695
11901	11.9794	1007	0.138684	0.000134068	1.82353	0.808957	0.223623	0.239285	1	0	1.4	0.516398	0.00433526
11902	9.16586	138	0.206774	0.000210035	1.29412	0.587868	0.0692499	0.135054	1	0	1.25	0.5	-0.0960187
11903	8.61631	18706	0.198348	0.000425481	6.94118	1.39062	0.78089	0.07873	0.810603	0.1054	7.76471	2.35927	0.00475895
11904	8.76692	64	0.205813	0.000194839	1	0	0	0	0	0	0	0	0
11905	12.2451	4510	0.180514	0.000480913	5	1	0.695767	0.101007	0.884594	0.141797	4.76471	1.39326	-0.0654249
11906	14.2498	110	0.288765	0.000712666	1.52941	0.624264	0.116091	0.173897	1	0	1.125	0.353553	-0.127273
11907	13.1975	125	0.208601	0.000506157	1.52941	0.624264	0.10582	0.153878	1	0	1.125	0.353553	0.171472
11908	10.1596	1273	0.289839	0.000883583	4	0.790569	0.544195	0.170077	0.978431	0.0611705	3.11765	0.92752	-0.0279429
11909	14.3628	62	0.172734	0.000206998	1	0	0.198413	0	1	0	1	0	-0.0833333
11910	8.91602	937	0.174772	0.000725972	2.94118	0.966345	0.427171	0.163506	0.960784	0.125408	2.17647	1.33395	0.00680787
11911	8.31833	3708	0.180274	0.000893658	5.64706	1.27187	0.723934	0.0908902	0.820326	0.192836	6.52941	3.60759	0.0198528
11912	14.5911	13712	0.133631	0.00070221	6.11765	1.31731	0.759104	0.0858489	0.862401	0.136667	6.35294	2.37016	0.00957651
11913	12.6784	5454	0.291391	0.000259398	4.64706	1.61791	0.649237	0.184331	0.955089	0.0735911	3.94118	1.88648	-0.0368893
11914	14.0134	1039	0.220796	0.000151426	1.70588	0.587868	0.19639	0.218297	1	0	1.09091	0.301511	-0.0280066
11915	11.8792	22	0.262232	0.000801339	1.11765	0.332106	0.0448179	0.134246	1	0	1	0	-0.130435
11916	14.8074	16765	0.27842	0.000193648	5.23529	1.78639	0.680672	0.158567	0.930619	0.120089	4.82353	2.40404	0.0128144
11917	12.5889	2512	0.143875	0.000446411	4.70588	1.26317	0.64239	0.184383	0.915686	0.127403	4.17647	1.33395	0.0331658
11918	13.0836	1338	0.189977	0.000753101	3.11765	1.11144	0.497666	0.192065	0.965686	0.0979779	2.29412	1.44761	-0.0312094
11919	8.74554	748	0.228166	0.000447388	1.70588	0.587868	0.163554	0.185429	1	0	1.09091	0.301511	-0.0286845
11920	8.37947	6441	0.103817	0.00044821	5	1.06066	0.697635	0.0718302	0.888273	0.168272	4.94118	2.13514	-0.075029
11921	8.42692	40912	0.254577	0.00091502	13.8235	2.3779	0.933707	0.0192248	0.648613	0.180187	22.3529	9.18519	-0.00831025
11922	14.238	97	0.198971	0.000579111	1	0	0	0	0	0	0	0	0
11923	8.88731	172	0.132229	0.00078642	2.17647	0.635934	0.265951	0.207813	0.979167	0.0833333	1.3125	0.60208	-0.0609013
11924	13.7835	11727	0.253139	0.0006013	6.82353	1.59041	0.805322	0.0606237	0.896371	0.0888587	6.64706	1.83511	0.00902708
11925	9.27237	316	0.287024	0.000542409	1.82353	0.727607	0.220355	0.23102	0.954545	0.10113	1.45455	0.8202	-0.110457
11926	9.42433	4720	0.203046	0.000638844	4.41176	1.22774	0.654528	0.105613	0.94085	0.0961637	3.76471	1.56243	-0.0214974
11927	8.98643	44821	0.28317	0.000610449	12.5882	1.54349	0.920324	0.0161972	0.685	0.180313	19.1176	7.64757	0.0238596
11928	11.3787	40	0.113608	0.00063267	1.17647	0.392953	0.0748522	0.171041	1	0	1	0	0.0474138
11929	9.61782	301	0.148862	0.000806981	1.52941	0.71743	0.0933707	0.15543	1	0	1.28571	0.48795	0.0103806
11930	10.7285	15769	0.285558	0.000864121	9.11765	2.64297	0.861033	0.0597301	0.764396	0.215846	12.1765	5.8868	-0.000375375
11931	14.0612	326	0.228383	0.000479822	1.41176	0.5073	0.129163	0.201187	1	0	1	0	0.159204
11932	9.67393	1038	0.14009	0.00069866	3.05882	1.34493	0.430906	0.216616	0.96875	0.0853913	2.3125	1.30224	0.0157421
11933	9.40494	13539	0.268625	0.000805032	10	2.37171	0.884998	0.0421532	0.792655	0.147806	12.2941	4.93412	0.0424795
